Date,Nifty,CCIL,Mibor,Gold,Hybrid
28-08-2010,19286.72,1746.17,180.37,26351.14,2524.64
29-08-2010,19387.5,1748.59,180.4,26502.52,2534.48
30-08-2010,19504.18,1749.47,180.44,26264.16,2544.91
31-08-2010,19504.18,1749.85,180.48,25912.72,2545.1
01-09-2010,19735.77,1753.63,180.52,26166.86,2566.82
02-09-2010,19575.64,1749.17,180.63,26210.6,2550.88
03-09-2010,19673.64,1753.25,180.66,26359.33,2561.31
04-09-2010,19888.95,1753.52,180.7,26003.86,2579.88
05-09-2010,19990.18,1757.68,180.74,26397.67,2590.63
06-09-2010,19939.04,1766.8,180.77,26249.91,2590.81
07-09-2010,20082.62,1772.79,180.88,26284.82,2606.11
08-09-2010,19691.67,1774.25,180.92,25977.54,2573.36
09-09-2010,19722.29,1781.18,180.96,25874.39,2579.44
10-09-2010,20212.96,1792.8,180.99,25269.95,2627.27
11-09-2010,20247.33,1794.08,181.03,25155.57,2630.85
12-09-2010,20286.12,1801.97,181.14,24726.17,2638.12
13-09-2010,20223.98,1798.7,181.17,25413.52,2631.16
14-09-2010,20111.61,1804.57,181.21,25265.94,2624.48
15-09-2010,20062.24,1802.29,181.25,25237.15,2619.11
16-09-2010,19674.33,1801.3,181.28,25668.51,2585.39
17-09-2010,19704.33,1805.78,181.39,25623.99,2590.2
18-09-2010,20030.77,1807.81,181.43,25673.34,2619.18
19-09-2010,20160.82,1809.1,181.46,25660.51,2630.96
20-09-2010,20147.64,1804.02,181.5,25969.3,2627.29
21-09-2010,20215.4,1805.5,181.54,26403.02,2633.83
22-09-2010,19760.3,1796.85,181.65,25988.86,2590.53
23-09-2010,19610.48,1801.8,181.68,26993.67,2580.18
24-09-2010,19545.78,1803.54,181.72,26683.94,2575.51
25-09-2010,19568.22,1806.05,181.76,26909.65,2578.68
26-09-2010,19519.49,1804.55,181.79,27156.92,2573.76
27-09-2010,19429.23,1805.47,181.9,26657.01,2566.49
28-09-2010,19441.07,1798.37,181.94,27218.78,2563.96
29-09-2010,19143,1792.82,181.97,27129.79,2535.66
30-09-2010,19041.13,1790.54,182.01,27088.71,2525.79
01-10-2010,18827.16,1791.19,182.05,27138.02,2507.79
02-10-2010,19177.93,1793.97,182.16,26983.58,2539.22
03-10-2010,19325.87,1798.28,182.19,27155.18,2554.05
04-10-2010,19223.28,1800.67,182.23,27169.75,2546.46
05-10-2010,19245.7,1799.17,182.27,26775.2,2547.63
06-10-2010,18719.29,1786.64,182.3,25694.03,2496.29
07-10-2010,18774.24,1781.99,182.41,25949.7,2498.66
08-10-2010,18540.89,1778.88,182.45,25888.9,2477.13
09-10-2010,18629.15,1777.6,182.48,25716.54,2484.05
10-10-2010,18552.12,1773.76,182.52,25097.76,2475.53
11-10-2010,18875.95,1766.36,182.56,24395.23,2499.56
12-10-2010,19395.81,1779.21,182.67,24794.86,2550.5
13-10-2010,19577.39,1782.99,182.7,25114.96,2567.94
14-10-2010,19463.82,1780.18,182.74,24967.73,2556.81
15-10-2010,19177.76,1772.56,182.77,25473.66,2528.5
16-10-2010,19410.84,1778.74,182.81,25343.89,2551.55
17-10-2010,19495.82,1780.4,182.91,24870.85,2559.66
18-10-2010,19324.77,1771.35,182.94,25333.14,2540.49
19-10-2010,19439.48,1777.91,182.98,25373.62,2553.59
20-10-2010,19294.12,1779.08,183.01,25542.79,2541.73
21-10-2010,19676.06,1785.06,183.05,25965.97,2577.43
22-10-2010,19958.47,1782.72,183.16,25967.62,2600.44
23-10-2010,20034.48,1775.21,183.2,25897.78,2603.19
24-10-2010,19851.23,1720.48,183.24,25865.41,2560.13
25-10-2010,19948.73,1713.81,183.28,25536.15,2565.15
26-10-2010,20128.41,1722.43,183.32,25878.96,2584.85
27-10-2010,20149.85,1727.55,183.43,25957.95,2589.24
28-10-2010,20159.12,1724.38,183.47,26919.69,2588.45
29-10-2010,20302.13,1710.9,183.5,27175.2,2593.96
30-10-2010,20090.68,1682.22,183.55,26429.41,2561.51
31-10-2010,19804.76,1688.6,183.6,26542.75,2540.21
01-11-2010,19748.19,1698.21,183.75,26576.14,2540.18
02-11-2010,19593.28,1698.12,183.8,26677.79,2526.87
03-11-2010,19348.34,1697.62,183.85,27219.78,2505.64
04-11-2010,19345.7,1678.6,183.9,27158.63,2495.91
05-11-2010,19317.19,1692.91,183.95,27243.53,2500.62
06-11-2010,19164.02,1685.71,184.1,27551.59,2483.9
07-11-2010,19182.26,1690.93,184.14,27266.6,2488.07
08-11-2010,18733.04,1679.93,184.19,26788.12,2444.11
09-11-2010,18664.88,1684.72,184.24,27095.25,2440.67
10-11-2010,18789.34,1683.82,184.29,27396.65,2450.88
11-11-2010,18789.34,1684.21,184.44,27417.47,2451.07
12-11-2010,18946.98,1678.03,184.5,28081.57,2461.48
13-11-2010,19229.84,1663.68,184.55,27855.27,2478.52
14-11-2010,19367.59,1652.78,184.6,28139.03,2484.87
15-11-2010,19367.59,1653.16,184.65,28839,2485.06
16-11-2010,18598.18,1640.74,184.81,29168.93,2412.97
17-11-2010,18307.52,1607.52,184.86,29643.05,2371.46
18-11-2010,18246.04,1602.04,184.92,29745.16,2363.46
19-11-2010,17905.91,1680.98,184.97,30120.84,2373.8
20-11-2010,18312.94,1671.32,185.02,30524.38,2403.83
21-11-2010,18519.44,1676.81,185.18,30350.45,2424.26
22-11-2010,18558.13,1677.66,185.23,31047.85,2428
23-11-2010,17968.08,1665.68,185.28,32266.97,2371.48
24-11-2010,17996.15,1629.72,185.34,33517.96,2355.9
25-11-2010,18401.04,1635.72,185.39,32193.04,2393.57
26-11-2010,18619.72,1642.52,185.55,31536.82,2415.7
27-11-2010,18886.13,1663.33,185.6,31646.79,2448.91
28-11-2010,18234.66,1678.97,185.65,32841.02,2400.95
29-11-2010,18567.55,1667.28,185.7,32077.92,2423.61
30-11-2010,18979.76,1687.9,185.76,31024.18,2469.22
01-12-2010,19270.06,1673.64,185.91,31208.48,2486.95
02-12-2010,19270.06,1674.79,185.97,31106.33,2487.52
03-12-2010,19997.09,1673.12,186.02,29917.84,2548.94
04-12-2010,19997.45,1671.73,186.07,29705.61,2548.28
05-12-2010,19781.88,1667.61,186.12,28814.88,2527.76
06-12-2010,19732.76,1664.74,186.28,28898.35,2522.12
07-12-2010,19742.47,1674.09,186.34,28383.85,2527.62
08-12-2010,19804.03,1675.18,186.39,28526.5,2533.44
09-12-2010,19962.16,1677.96,186.44,29741.26,2548.37
10-12-2010,20646.64,1706.6,186.5,28982.58,2621.31
11-12-2010,20263.71,1694.62,186.66,28352.06,2582.53
12-12-2010,19900.96,1652.52,186.7,28445.64,2530.41
13-12-2010,19920.21,1649.79,186.75,28554.3,2530.7
14-12-2010,19856.24,1646.07,186.8,28618.69,2523.36
15-12-2010,19893.85,1653.04,186.85,28248.54,2530.06
16-12-2010,19727.27,1650.16,187,28707.53,2514.36
17-12-2010,19379.77,1656.13,187.05,28562.69,2487.59
18-12-2010,19517.15,1660.38,187.1,27621.83,2501.47
19-12-2010,19517.15,1660.76,187.15,28255.11,2501.67
20-12-2010,19902.07,1663.98,187.2,27943.15,2536.24
21-12-2010,19915.95,1674.76,187.34,27691.2,2542.82
22-12-2010,19895.1,1673.17,187.39,28095.41,2540.24
23-12-2010,19983.61,1691.2,187.44,28079.72,2556.83
24-12-2010,20249.26,1697.14,187.49,27786.4,2582.55
25-12-2010,20272.91,1694.8,187.53,27125.7,2583.4
26-12-2010,20528.59,1697.92,187.67,26699.9,2606.86
27-12-2010,20607.54,1687.31,187.72,26940.24,2608.31
28-12-2010,20547.62,1676.27,187.77,27223.34,2597.66
29-12-2010,20547.62,1682.38,187.82,27215.14,2600.72
30-12-2010,20415.51,1683.56,187.86,27733.53,2589.99
31-12-2010,20882.89,1687.26,188,27704.08,2631.86
01-01-2011,20893.89,1687.96,188.05,27851.53,2633.16
02-01-2011,20864.97,1687.13,188.09,28401.4,2630.27
03-01-2011,20767.88,1688.54,188.14,28236.33,2622.66
04-01-2011,20725.43,1687.83,188.19,28454.53,2618.67
05-01-2011,20683.52,1688.58,188.33,28561.74,2615.46
06-01-2011,20570.28,1686.95,188.37,28570.08,2604.94
07-01-2011,20929.01,1690.93,188.42,28395.16,2637.65
08-01-2011,21033.97,1695.74,188.47,28267.82,2649.05
09-01-2011,21164.52,1692.8,188.51,28027.25,2658.75
10-01-2011,21196.81,1690.99,188.65,27915.84,2660.61
11-01-2011,21239.36,1692.15,188.69,27910.53,2664.84
12-01-2011,20974.79,1690.87,188.74,27780.06,2641.54
13-01-2011,20894.94,1683.01,188.78,28278.36,2630.77
14-01-2011,20822.77,1679.62,188.82,28037.5,2622.9
15-01-2011,20666.15,1671.17,188.95,27682.28,2605.26
16-01-2011,20490.96,1660.96,189,27896.9,2585.16
17-01-2011,20281.91,1661.18,189.05,27788.1,2567.36
18-01-2011,20194.4,1665.17,189.09,27718.18,2561.87
19-01-2011,20399.42,1674.63,189.14,27925.68,2584.15
20-01-2011,20399.42,1675.02,189.27,27888.63,2584.35
21-01-2011,20850.74,1675.28,189.32,27339.19,2623.13
22-01-2011,20890.82,1681.55,189.36,27336.58,2629.69
23-01-2011,20635.13,1679.96,189.41,26739.29,2607
24-01-2011,20229.05,1677.21,189.46,26880.05,2570.85
25-01-2011,20217.39,1675.8,189.59,26813.3,2569.15
26-01-2011,20605.08,1677.24,189.64,26911.33,2603.07
27-01-2011,20425.02,1681.22,189.68,26711.52,2589.64
28-01-2011,20420.26,1685.4,189.73,26431.64,2591.32
29-01-2011,20534.91,1685.33,189.77,26632.27,2601.1
30-01-2011,20791.93,1683.16,189.89,26882.73,2622.03
31-01-2011,20898.01,1683.87,189.94,26134.42,2631.47
01-02-2011,20854.92,1680.74,189.97,26235.83,2626.21
02-02-2011,20708.71,1678.78,190.01,26527.09,2612.71
03-02-2011,20957.81,1680.68,190.05,26001.47,2634.99
04-02-2011,20996.53,1674.48,190.16,25949.09,2635.21
05-02-2011,21326.42,1668.87,190.21,26076.63,2660.65
06-02-2011,21255.26,1669.2,190.25,26453.16,2654.72
07-02-2011,21171.41,1668.89,190.29,26353.05,2647.39
08-02-2011,20925.61,1670.17,190.33,26002.31,2626.98
09-02-2011,20715.58,1663.2,190.45,26470.02,2605.51
10-02-2011,20659.52,1667.12,190.49,26324.51,2602.67
11-02-2011,20612.14,1666.74,190.54,26220.73,2598.42
12-02-2011,20859.86,1673.55,190.58,26007.41,2623.04
13-02-2011,20708.62,1680.57,190.63,25408.46,2613.6
14-02-2011,21079.72,1682.88,190.77,25638.06,2646.53
15-02-2011,21101.03,1681.81,190.82,25530.91,2647.82
16-02-2011,21032.71,1678.22,190.86,25564.1,2640.18
17-02-2011,21032.71,1678.61,190.91,25588.2,2640.37
18-02-2011,21074.59,1677.36,190.96,25869.63,2643.33
19-02-2011,21193.58,1674.17,191.09,25848.46,2651.93
20-02-2011,21143.01,1676.9,191.14,25461.26,2648.96
21-02-2011,21170.68,1682.48,191.19,25610.4,2654.12
22-02-2011,21140.48,1682.09,191.23,25659.29,2651.34
23-02-2011,20888.33,1683.35,191.28,26215.16,2630.38
24-02-2011,20851.33,1680.98,191.4,26430.48,2626.03
25-02-2011,20787.3,1688.39,191.44,26517.87,2624.25
26-02-2011,20693.24,1692.22,191.48,26386.19,2618.1
27-02-2011,20729.38,1689.66,191.53,26194.48,2619.92
28-02-2011,20713.37,1692.83,191.57,26209.74,2620.14
01-03-2011,20758.49,1696.68,191.7,26537.02,2625.92
02-03-2011,21134.21,1704.75,191.75,26507.33,2662.13
03-03-2011,21032.88,1705.15,191.79,26311.31,2653.65
04-03-2011,21289.49,1712.61,191.84,26279.13,2679.36
05-03-2011,21265.18,1719.34,191.88,26283.66,2680.64
06-03-2011,21063.62,1721.67,192.02,26523.78,2664.55
07-03-2011,21205.05,1726.19,192.07,26569.38,2678.92
08-03-2011,21251.12,1729.74,192.11,26408.26,2684.64
09-03-2011,21337.67,1718.25,192.15,26274.27,2686.31
10-03-2011,21373.66,1720.62,192.19,26872.27,2690.57
11-03-2011,21133.56,1711.09,192.32,27316.77,2665.25
12-03-2011,20707.45,1707.42,192.36,27229.33,2626.92
13-03-2011,20683.51,1705.31,192.41,26982.22,2623.82
14-03-2011,20647.3,1704.56,192.45,27225.72,2620.34
15-03-2011,20498.25,1695.54,192.49,26745.77,2603.07
16-03-2011,20513.85,1693.17,192.62,26799.23,2603.22
17-03-2011,20209.26,1699.91,192.66,27045.76,2580.51
18-03-2011,20211.93,1704.17,192.71,26973.68,2582.87
19-03-2011,20261.03,1708.88,192.75,27066.48,2589.43
20-03-2011,20310.74,1708.48,192.79,26963.62,2593.48
21-03-2011,20376.56,1706.16,192.92,27134.88,2597.96
22-03-2011,20334.27,1710.04,192.97,27364.13,2596.28
23-03-2011,20363.37,1706.58,193.02,27630.25,2597.04
24-03-2011,20448.49,1700.1,193.06,27559.71,2601.09
25-03-2011,20193.35,1697.08,193.11,27951.87,2577.73
26-03-2011,20366.82,1694.89,193.26,28041.9,2591.49
27-03-2011,20464.06,1697.97,193.3,28253.34,2601.36
28-03-2011,20634.21,1702.77,193.35,28243.83,2618.33
29-03-2011,20722.97,1703.17,193.39,28061.67,2626.13
30-03-2011,20536.64,1701.4,193.43,28298.9,2609.29
31-03-2011,20700.75,1702.72,193.56,28264.1,2624
01-04-2011,20811.44,1697.48,193.6,28526.98,2630.86
02-04-2011,20852.47,1696.16,193.65,28560.91,2633.71
03-04-2011,20986.99,1695.52,193.69,28352.46,2644.91
04-04-2011,20986.99,1695.92,193.73,28371.95,2645.11
05-04-2011,21120.12,1698.11,193.86,28173.15,2657.61
06-04-2011,20946.65,1699.7,193.91,28809.63,2643.55
07-04-2011,21209.73,1701.7,193.95,28399.58,2667.07
08-04-2011,21276.86,1705.07,193.99,28388.4,2674.51
09-04-2011,21513.87,1708.15,194.03,28387.22,2696.34
10-04-2011,21919.79,1707.16,194.16,28140.22,2730.61
11-04-2011,21934.83,1710.06,194.2,28006.65,2733.35
12-04-2011,21826.42,1713.52,194.25,28278.92,2725.79
13-04-2011,21856.22,1716.85,194.29,28766.99,2730.01
14-04-2011,21774.61,1720.04,194.33,28819.86,2724.62
15-04-2011,21809.8,1717.18,194.47,29078.87,2726.2
16-04-2011,21809.8,1718.38,194.52,28700.82,2726.8
17-04-2011,21832.61,1718.23,194.57,28469.74,2728.68
18-04-2011,21832.86,1720.73,194.62,27900.53,2729.95
19-04-2011,21740.09,1718.57,194.66,28007.69,2720.93
20-04-2011,21753.75,1720.86,194.81,27935.68,2723.24
21-04-2011,22055.48,1724.48,194.85,27359.8,2750.89
22-04-2011,22055.21,1724.81,194.9,27259.85,2751.03
23-04-2011,22095.3,1726.26,194.95,26959.82,2755.19
24-04-2011,22214.37,1725.85,194.99,26736.28,2765.18
25-04-2011,22339.97,1725.8,195.2,26635.37,2775.91
26-04-2011,22386.27,1725.99,195.27,26489.86,2779.97
27-04-2011,22446.44,1726.39,195.35,26384.67,2785.32
28-04-2011,22551.49,1713.77,195.39,26557.79,2788.01
29-04-2011,22509.07,1710.66,195.44,26623.58,2782.82
30-04-2011,22359.5,1702.68,195.59,26904.22,2766.02
01-05-2011,22343.45,1703.53,195.63,26792.44,2765.07
02-05-2011,22343.45,1703.93,195.68,27028.34,2765.27
03-05-2011,22702.34,1705.55,195.72,27121.07,2796.82
04-05-2011,22715.33,1711.39,195.76,27234.46,2800.85
05-05-2011,22628.96,1714.48,195.9,27273.38,2795
06-05-2011,22628.96,1715.69,195.94,27470.99,2795.6
07-05-2011,22484.93,1717.24,195.98,26970.15,2784.04
08-05-2011,22277.23,1723.15,196.03,27035.95,2769.21
09-05-2011,22628.84,1725.92,196.07,26835.36,2800.71
10-05-2011,22628.84,1726.33,196.2,26813.19,2800.91
11-05-2011,22764.83,1733.34,196.25,26871,2816.06
12-05-2011,22758.37,1738.28,196.29,26807.5,2817.98
13-05-2011,22876.54,1738.6,196.34,26961.5,2828.26
14-05-2011,22876.54,1739.01,196.39,27174.89,2828.46
15-05-2011,22688.07,1739.46,196.53,27170.42,2812.55
16-05-2011,22631.61,1738.67,196.58,27019.43,2807.32
17-05-2011,22466.19,1742.4,196.62,26927.08,2795.02
18-05-2011,22417.8,1745.34,196.67,26796.43,2792.34
19-05-2011,22417.8,1745.75,196.72,26599.33,2792.55
20-05-2011,22403.89,1747.96,196.86,26895.09,2792.46
21-05-2011,22445.12,1753.23,196.9,27119.22,2798.63
22-05-2011,22508.42,1754.79,196.94,26956.8,2804.83
23-05-2011,22323.9,1752.42,196.99,26601.4,2787.85
24-05-2011,22344.04,1754,197.03,26547.02,2790.36
25-05-2011,22994.23,1756.45,197.17,26574.7,2847.26
26-05-2011,23551,1758.49,197.21,26748.15,2895.96
27-05-2011,23871.23,1756.03,197.26,26430.82,2922.15
28-05-2011,23815.12,1756.44,197.31,26690.14,2917.55
29-05-2011,23905.6,1757.19,197.35,26492.13,2925.67
30-05-2011,24121.74,1762.1,197.49,26046.63,2946.64
31-05-2011,24363.05,1757.97,197.53,25941.2,2965.23
01-06-2011,24376.88,1759.61,197.58,26061.94,2967.24
02-06-2011,24298.02,1763.98,197.62,26065.7,2962.67
03-06-2011,24374.4,1769.28,197.66,25916.22,2971.86
04-06-2011,24693.35,1777.49,197.79,26012.52,3003.28
05-06-2011,24716.88,1777.35,197.84,26095.77,3005.23
06-06-2011,24549.51,1779,197.88,25646.79,2991.72
07-06-2011,24556.09,1780.24,197.93,25498,2992.9
08-06-2011,24234.15,1780.4,197.97,25426.16,2965.41
09-06-2011,24217.34,1788.13,198.1,25449.25,2967.84
10-06-2011,24684.85,1789.11,198.14,25301.14,3008.36
11-06-2011,24858.59,1794.11,198.19,25384.25,3025.74
12-06-2011,24805.83,1800.59,198.23,25339.12,3024.46
13-06-2011,25019.51,1807.42,198.28,25530.15,3046.17
14-06-2011,25396.46,1813.39,198.41,25480.14,3081.43
15-06-2011,25580.21,1816.03,198.45,25480.24,3098.49
16-06-2011,25583.69,1811.87,198.5,25647.11,3096.71
17-06-2011,25473.89,1811.88,198.54,25712.6,3087.31
18-06-2011,25576.21,1813.94,198.59,25946.67,3097.11
19-06-2011,25228.17,1811.73,198.72,26205.41,3066.2
20-06-2011,25190.48,1804.99,198.77,26301.06,3059.6
21-06-2011,25521.19,1806.25,198.82,26362.37,3088.55
22-06-2011,25246.25,1804.9,198.86,26492.24,3064.33
23-06-2011,25201.8,1803.25,198.9,27267.9,3059.7
24-06-2011,25105.51,1798.83,199.04,27190.48,3049.24
25-06-2011,25031.32,1794.97,199.08,27251.51,3040.96
26-06-2011,25368.9,1798.58,199.13,27257.91,3071.67
27-06-2011,25313.74,1798.99,199.17,27246.44,3067.15
28-06-2011,25062.67,1798.96,199.21,27271.06,3045.64
29-06-2011,25099.92,1797.83,199.35,27142.66,3048.26
30-06-2011,25413.78,1797.31,199.4,27400.22,3074.88
01-07-2011,25516.35,1799.05,199.45,27364.1,3084.54
02-07-2011,25841.21,1804.3,199.5,27236.06,3114.98
03-07-2011,25823.75,1807.26,199.54,27100.65,3114.96
04-07-2011,25962.06,1808.15,199.67,27109.24,3127.25
05-07-2011,26100.08,1806.92,199.71,27201.9,3138.46
06-07-2011,25582.11,1805.35,199.76,27085.46,3093.32
07-07-2011,25444.81,1801.89,199.81,27249.17,3079.83
08-07-2011,25372.75,1804.85,199.86,27632.95,3075.14
09-07-2011,25024.35,1794.11,200.01,27636.14,3039.93
10-07-2011,25006.98,1796.4,200.05,27009.4,3039.59
11-07-2011,25228.65,1800.99,200.1,26751.43,3060.87
12-07-2011,25549.72,1804.22,200.14,26853.11,3089.97
13-07-2011,25561.16,1805.15,200.19,27270.47,3091.42
14-07-2011,25641.56,1803.12,200.33,27163.49,3097.29
15-07-2011,25715.17,1807.97,200.37,27166.17,3106.02
16-07-2011,26025.8,1812.87,200.42,27004.54,3135.07
17-07-2011,26147.33,1814.77,200.47,26900.34,3146.42
18-07-2011,26271.85,1819.22,200.52,26733.55,3159.31
19-07-2011,26126.75,1817.22,200.67,26998.77,3145.89
20-07-2011,25991.23,1816.01,200.72,26936.02,3133.68
21-07-2011,25991.23,1816.43,200.77,26838.06,3133.89
22-07-2011,26087.42,1812.41,200.82,26737.12,3140.12
23-07-2011,25894.97,1813.66,200.86,26690.91,3124.26
24-07-2011,25480.84,1812.2,201,27224.63,3088.07
25-07-2011,25723.16,1812.19,201.04,26988.52,3108.81
26-07-2011,25908.01,1805.35,201.08,26939.12,3121.22
27-07-2011,25665.27,1799.03,201.13,27612.7,3097.28
28-07-2011,25589.01,1797.87,201.17,27651.87,3090.16
29-07-2011,25329.14,1796.21,201.31,27523.7,3067.08
30-07-2011,25519.24,1803.19,201.36,27505.66,3086.85
31-07-2011,25880.77,1803.03,201.41,27475.69,3117.73
01-08-2011,25918.95,1804.46,201.45,27565.14,3121.71
02-08-2011,26103.23,1808.7,201.5,27428.66,3139.61
03-08-2011,26103.23,1809.12,201.64,27250.44,3139.82
04-08-2011,26390.96,1810.38,201.68,27101.3,3165.09
05-08-2011,26420.67,1814.41,201.73,27018.06,3169.65
06-08-2011,26314.29,1819.3,201.78,26921.54,3162.99
07-08-2011,26360.11,1821.04,201.82,26637.45,3167.78
08-08-2011,26419.55,1820.45,201.96,26630.17,3172.57
09-08-2011,26437.02,1818.78,202,26577.81,3173.23
10-08-2011,26442.81,1818.3,202.05,26607.9,3173.49
11-08-2011,26560.15,1819.46,202.09,26659.3,3184.12
12-08-2011,26638.11,1819.11,202.13,26825.75,3190.62
13-08-2011,26638.11,1819.53,202.27,26779.65,3190.83
14-08-2011,26867.55,1820.7,202.31,26782.88,3211.06
15-08-2011,27019.39,1822.46,202.35,26405.09,3224.95
16-08-2011,27139.94,1824.66,202.4,26386.15,3236.37
17-08-2011,27085.93,1823.48,202.44,26164.08,3231.16
18-08-2011,27026.7,1825.05,202.57,26340.14,3226.87
19-08-2011,27319.85,1829.12,202.61,26011.04,3254
20-08-2011,27265.32,1828.64,202.66,26168.22,3249.09
21-08-2011,27057.41,1826.74,202.7,26150.39,3230.34
22-08-2011,26995.87,1828.51,202.75,25984.99,3225.96
23-08-2011,27061.04,1830.17,202.88,25615.02,3232.37
24-08-2011,26816.56,1832.27,202.92,25896.85,3212.48
25-08-2011,26492.51,1832.16,202.97,25923.95,3184.68
26-08-2011,26631.29,1834.17,203.02,25607.97,3197.57
27-08-2011,27112.21,1837.66,203.06,25580.31,3240.49
28-08-2011,27090.42,1840.1,203.2,25444.71,3239.85
29-08-2011,27206.74,1842.47,203.24,25448.84,3250.99
30-08-2011,26775.69,1840.77,203.29,25660.55,3213.23
31-08-2011,26744.69,1839.73,203.33,25490.73,3210.06
01-09-2011,26468.36,1839.35,203.38,25775.5,3186.21
02-09-2011,26626.32,1841.82,203.51,25630.29,3200.97
03-09-2011,26597.11,1841.79,203.56,25724.75,3198.45
04-09-2011,26630.51,1839.38,203.6,25740.75,3200.11
05-09-2011,26567.99,1841.4,203.65,25744.93,3195.76
06-09-2011,26567.99,1841.82,203.69,25668.75,3195.97
07-09-2011,26567.99,1842.25,203.83,25197.04,3196.19
08-09-2011,26567.99,1843.52,203.87,25534.43,3196.82
09-09-2011,26271.97,1847.54,203.92,25471.74,3173.48
10-09-2011,26246.79,1851.89,203.96,25764.51,3173.5
11-09-2011,26637.28,1847.26,204.01,25685.73,3204.63
12-09-2011,26297.38,1850.63,204.14,25768.4,3177.2
13-09-2011,26384.07,1854.21,204.19,25939.36,3186.42
14-09-2011,26349.33,1858.85,204.23,26012.37,3185.76
15-09-2011,26349.33,1859.28,204.28,26181.54,3185.98
16-09-2011,25999.34,1863.07,204.32,26338.04,3157.9
17-09-2011,26108.53,1862.35,204.46,26112.27,3166.89
18-09-2011,26429.85,1865.11,204.5,26233.92,3195.79
19-09-2011,26575.65,1868.87,204.55,26256.34,3210.15
20-09-2011,26787.23,1868.48,204.6,26101.77,3228.08
21-09-2011,26851.05,1868.9,204.65,25904.41,3233.75
22-09-2011,26851.05,1869.33,204.8,25889.91,3233.96
23-09-2011,26752.9,1875.17,204.85,25817.26,3228.48
24-09-2011,26880.82,1877.71,204.89,25831.06,3240.71
25-09-2011,27098.17,1878.55,204.94,25524.48,3259.74
26-09-2011,27346.33,1883.82,204.99,25314.59,3283.62
27-09-2011,27865.83,1888.86,205.12,24783.57,3330.63
28-09-2011,27860.38,1895.89,205.16,24600.17,3333.68
29-09-2011,27860.38,1896.32,205.21,24650.4,3333.89
30-09-2011,27915.88,1903.25,205.25,24098.52,3342.11
01-10-2011,27915.88,1903.68,205.3,24121.76,3342.32
02-10-2011,27868.63,1904.33,205.43,24877.14,3338.6
03-10-2011,27874.73,1908.49,205.47,24312.54,3341.2
04-10-2011,27910.06,1907.87,205.52,24626.6,3343.92
05-10-2011,28008.9,1909.79,205.57,24486.71,3353.35
06-10-2011,27940.64,1906.81,205.61,24600.72,3346.01
07-10-2011,28046.66,1904.08,205.75,25204.08,3353.72
08-10-2011,28177.88,1908.94,205.79,25214.93,3367.39
09-10-2011,28163.29,1912.25,205.84,25405.46,3367.79
10-10-2011,28032.85,1912.68,205.89,25190.61,3356.84
11-10-2011,28067.56,1913.15,205.93,25408.97,3360.05
12-10-2011,28334.63,1913.81,206.07,25506.75,3383.25
13-10-2011,28499.54,1916.92,206.11,25457.85,3398.93
14-10-2011,28338.05,1918.31,206.16,25538.43,3385.79
15-10-2011,28386.19,1918.18,206.2,25439.65,3389.85
16-10-2011,28438.91,1918.4,206.25,25335.67,3394.47
17-10-2011,28693.99,1926.24,206.39,24957.4,3420.23
18-10-2011,28559.62,1933.73,206.43,25784.41,3412.47
19-10-2011,28444.01,1940.47,206.48,25467.56,3405.94
20-10-2011,28442.71,1947.77,206.52,25717.46,3409.48
21-10-2011,28562.82,1946.05,206.57,25604.93,3418.91
22-10-2011,28458.1,1951.88,206.7,25365.82,3412.85
23-10-2011,28119.4,1956.33,206.75,25566.68,3386.08
24-10-2011,27797.01,1960.76,206.8,26177.49,3360.69
25-10-2011,27831.1,1959.84,206.84,26189.39,3363.15
